eff_half_bps,hours,market,n_makers,notional_per_hr,pct_at_touch,pct_one_tick,regime,rs1,rs1_hi,rs1_lo,rs30,rs30_hi,rs30_lo,rs5,rs5_hi,rs5_lo,rs60,rs60_hi,rs60_lo,spread_mean_bps,spread_med_bps,tick_bps,top1_maker_share,top1_rs30,top3_maker_share,touch_usd_med,trades,trades_per_hr
0.7069139622979795,52.25301208416667,BTC-USD,345,2372253.2210465986,68.91958587116241,83.65265793595276,24/7,-0.11667519234305623,0.0015236109311206876,-0.26385801912361173,-0.46380685683927614,0.018483009443544807,-0.9617082885873061,-0.32114384946020597,-0.1564717905213717,-0.5117243284708747,-0.27559221783783355,0.27238002990843285,-0.7935972289787439,0.060776911743318576,0.012324689002596291,0.012272641642087901,28.84273741868137,0.176510435698611,55.38052002549253,264.437225072,178302,3412.2817592371443
2.71451432910941,52.226583741666666,AAVE-USD,8,8814.672284267523,74.91166077738515,1.2822018241836364,24/7,1.7258952136056525,5.348484550468031,-0.2659099897124339,-0.6058725425748162,6.591840225745504,-7.185378266706118,-0.23387311131733404,3.6166980070449566,-3.5462758240116954,-0.4480416349802248,7.765932302969765,-6.726481092036652,4.970091087575199,5.051051701121563,0.7138268256114573,50.6771238568935,-7.058990013158579,88.67152616850447,498.84891958950004,283,5.4186963750076
1.026948550635325,52.257897093333334,SOL-USD,78,241145.09271327357,84.18789706731695,39.37772688620888,24/7,-0.07040272103115953,0.31667490837880957,-0.5219505269434148,-0.6105020081103798,0.5203755115520323,-1.7294212992254367,-0.47320630872100045,0.08336057490048805,-1.079680525432426,-0.09282808566315855,1.3145289707420005,-1.4942420703319768,0.5807444353587277,0.3585128885387811,0.08891694712469837,27.288616762373874,-0.8145545858946978,68.30743986075933,11.2902,46749,894.5824956657868
0.6470166633118749,6.133235874444445,QQQ-USD,19,78918.93742977132,83.42133051742344,47.17829668477121,RTH,0.0993004349366194,0.26601497590773887,-0.14355772995935628,-0.6995791659333424,-0.22797140582468867,-1.0808586552431503,-0.04486832427161516,0.1979876166008504,-0.3577145302313073,-1.0807561915355448,0.2703187487864281,-1.810222022576842,0.6276998197310081,0.27097700760219895,0.13549860097682168,35.690722117226535,-0.8011819210669905,66.1333101410384,50.0170346795,947,154.40462740816736
2.7395252185789154,30.325693760555556,SLV-USD,9,15142.787790509112,96.19047619047619,2.99572003824647,off-RTH,-1.2578956641474672,1.2914326895634518,-4.176428926076853,-0.7536818454341847,3.5747872476272597,-7.709890394586759,-1.5181489074632444,1.3388223438624363,-4.704375790706626,-0.19942534165410383,5.214171083247861,-9.284328436753494,8.705448695918257,8.346548702111201,1.6675004168747725,63.90266954692236,-3.2222872353907683,91.76894023210559,2501.457484271,210,6.924820967266567
0.727545345019872,52.24690819055556,ETH-USD,147,476452.52262761956,72.94182462514331,47.20091549309255,24/7,-0.2030212335538993,-0.02209311270342777,-0.3958817658294663,-0.7683448387001885,-0.26538041187932326,-1.2846291184067182,-0.6399088625561106,-0.25807217326044574,-1.1404521434335821,-0.49579664350477604,0.52719520499929,-1.4340770695788472,0.34574384927446555,0.07585469275049803,0.03749348550600657,25.188930482308763,0.1036698995439234,54.36862600964821,115.0016957325,67159,1285.4157753231423
1.8985794473999298,52.26015003472222,XRP-USD,22,16827.272502721764,89.39393939393939,0.607103476677694,24/7,0.17826596886231094,1.3638802527429459,-1.2311679725834037,-0.9419284795209465,1.187846337155624,-3.4924815014387107,-0.26980434409533255,1.2209395571665211,-2.358112419159815,-2.092276066949805,0.6000577036582881,-5.179595419486868,4.012319565517058,4.196684619150409,0.7015328492755901,26.887335504391707,-0.24474037800783602,64.54011489566982,500.15449406249996,1320,25.25825125115365
3.1135804921397017,36.604828176666665,TSLA-USD,7,593.8546481696261,86.53846153846155,0.04615265786681131,off-RTH,2.1332385540229843,3.031651544665295,0.7990235022605284,-1.1775617793565765,2.7784776294726776,-6.174490644979611,1.6647222789342462,2.7669284152777287,0.4214290427235893,0.5034469238162944,3.807957595419721,-3.560974340483751,7.932882987254446,8.249917500825305,0.27078989412090515,36.47314349548893,-4.999485988995155,85.32159602627497,449.875147008,52,1.4205776284218925
7.433540424933162,52.25659783027778,NEAR-USD,38,55839.203414162854,92.11571185479298,5.6062888584127935,24/7,-0.00851853705036055,2.679907764627589,-2.306959142166285,-1.958459892775413,6.005771632115805,-11.953617745730634,-3.087773420191674,1.1429860122491953,-8.08683399067967,-6.432787927601912,2.3056028525774077,-17.1858881773059,7.366276408921289,6.997084548105222,2.4351637647618305,43.96072895560324,6.5762277750962586,84.24112970971616,5006.1347258962505,1763,33.737366633127955
5.010823998730959,30.5283178275,SPCX-USD,4,1436.3181474009434,91.83673469387756,0.0,off-RTH,0.933772627193966,5.464267749737125,-0.8880386798124296,-2.286212184794834,5.183203944754357,-5.250758262180582,-0.6013988439649093,5.0913009482252125,-2.979282049472499,0.6828551404811357,5.933858938975773,-1.2611896784777354,10.757416894665832,12.461059190031003,0.6507451031425069,57.36693707649726,-6.560857060632964,93.0150208145277,1500.2932136939999,49,1.605067147062412
